v-sweep,id,gm,
-2.07000000e-01,-1.47537200e-08,2.16374474e-07,
-2.08000000e-01,-1.49715937e-08,2.19412044e-07,
-2.09000000e-01,-1.51925441e-08,2.22495800e-07,
-2.10000000e-01,-1.54165853e-08,2.25615082e-07,
-2.11000000e-01,-1.56437743e-08,2.28789432e-07,
-2.12000000e-01,-1.58741642e-08,2.32002861e-07,
-2.13000000e-01,-1.61077800e-08,2.35260700e-07,
-2.14000000e-01,-1.63446856e-08,2.38564724e-07,
-2.15000000e-01,-1.65849094e-08,2.41914933e-07,
-2.16000000e-01,-1.68285155e-08,2.45314880e-07,
-2.17000000e-01,-1.70755392e-08,2.48757459e-07,
-2.18000000e-01,-1.73260304e-08,2.52251553e-07,
-2.19000000e-01,-1.75800423e-08,2.55795385e-07,
-2.20000000e-01,-1.78376212e-08,2.59381849e-07,
-2.21000000e-01,-1.80988060e-08,2.63026934e-07,
-2.22000000e-01,-1.83636750e-08,2.66725309e-07,
-2.23000000e-01,-1.86322566e-08,2.70468092e-07,
-2.24000000e-01,-1.89046112e-08,2.74265943e-07,
-2.25000000e-01,-1.91807885e-08,2.78111756e-07,
-2.26000000e-01,-1.94608347e-08,2.82023294e-07,
-2.27000000e-01,-1.97448351e-08,2.85984569e-07,
-2.28000000e-01,-2.00328039e-08,2.89993807e-07,
-2.29000000e-01,-2.03248227e-08,2.94068769e-07,
-2.30000000e-01,-2.06209414e-08,2.98200575e-07,
-2.31000000e-01,-2.09212239e-08,3.02387448e-07,
-2.32000000e-01,-2.12257163e-08,3.06632941e-07,
-2.33000000e-01,-2.15344897e-08,3.10944159e-07,
-2.34000000e-01,-2.18476046e-08,3.15306892e-07,
-2.35000000e-01,-2.21651035e-08,3.19740678e-07,
-2.36000000e-01,-2.24870860e-08,3.24231308e-07,
-2.37000000e-01,-2.28135661e-08,3.28780558e-07,
-2.38000000e-01,-2.31446471e-08,3.33404415e-07,
-2.39000000e-01,-2.34803750e-08,3.38083339e-07,
-2.40000000e-01,-2.38208138e-08,3.42836870e-07,
-2.41000000e-01,-2.41660487e-08,3.47659679e-07,
-2.42000000e-01,-2.45161331e-08,3.52542884e-07,
-2.43000000e-01,-2.48711345e-08,3.57493590e-07,
-2.44000000e-01,-2.52311203e-08,3.62515351e-07,
-2.45000000e-01,-2.55961652e-08,3.67613495e-07,
-2.46000000e-01,-2.59663473e-08,3.72782694e-07,
-2.47000000e-01,-2.63417306e-08,3.78022946e-07,
-2.48000000e-01,-2.67223932e-08,3.83339582e-07,
-2.49000000e-01,-2.71084097e-08,3.88734378e-07,
-2.50000000e-01,-2.74998619e-08,3.94200228e-07,
-2.51000000e-01,-2.78968102e-08,3.99738909e-07,
-2.52000000e-01,-2.82993398e-08,4.05364631e-07,
-2.53000000e-01,-2.87075395e-08,4.11072065e-07,
-2.54000000e-01,-2.91214839e-08,4.16854107e-07,
-2.55000000e-01,-2.95412477e-08,4.22719637e-07,
-2.56000000e-01,-2.99669232e-08,4.28665103e-07,
-2.57000000e-01,-3.03985779e-08,4.34697611e-07,
-2.58000000e-01,-3.08363184e-08,4.40818937e-07,
-2.59000000e-01,-3.12802158e-08,4.47025528e-07,
-2.60000000e-01,-3.17303694e-08,4.53326265e-07,
-2.61000000e-01,-3.21868683e-08,4.59710492e-07,
-2.62000000e-01,-3.26497904e-08,4.66183536e-07,
-2.63000000e-01,-3.31192354e-08,4.72750727e-07,
-2.64000000e-01,-3.35952919e-08,4.79415618e-07,
-2.65000000e-01,-3.40780666e-08,4.86172880e-07,
-2.66000000e-01,-3.45676376e-08,4.93020735e-07,
